Mooring,Latitude,Longitude,Date,xCO2_SW_wet,xCO2_SW_dry,pH
,Dec_Deg,Dec_Deg,MM/DD/YYYY,umol/mol,umol/mol,pH
BOBOA_90E_15N,15.002,89.952,9/23/2014,377.9,383.8,-999
BOBOA_90E_15N,15.002,89.952,9/23/2014,379.2,385.1,-999
BOBOA_90E_15N,15.002,89.952,9/23/2014,381.8,388,-999
BOBOA_90E_15N,15.002,89.952,9/23/2014,378.9,384.5,-999
BOBOA_90E_15N,15.002,89.952,9/23/2014,378.1,383.5,-999
BOBOA_90E_15N,15.002,89.952,9/23/2014,377.4,382.8,-999
BOBOA_90E_15N,15.002,89.952,9/23/2014,376.9,382.3,-999
BOBOA_90E_15N,15.002,89.952,9/24/2014,377.3,382.8,-999
BOBOA_90E_15N,15.002,89.952,9/24/2014,380.6,386.5,-999
BOBOA_90E_15N,15.002,89.952,9/24/2014,384.9,391.2,-999
BOBOA_90E_15N,15.002,89.952,9/24/2014,386.2,392.8,-999
BOBOA_90E_15N,15.002,89.952,9/24/2014,380.2,386,-999
BOBOA_90E_15N,15.002,89.952,9/24/2014,381.9,387.5,-999
BOBOA_90E_15N,15.002,89.952,9/24/2014,379.8,385.3,-999
BOBOA_90E_15N,15.002,89.952,9/24/2014,379.9,385.5,-999
BOBOA_90E_15N,15.002,89.952,9/25/2014,377.6,383.1,-999
BOBOA_90E_15N,15.002,89.952,9/25/2014,379.9,386.1,-999
BOBOA_90E_15N,15.002,89.952,9/25/2014,384.7,391,-999
BOBOA_90E_15N,15.002,89.952,9/25/2014,390.4,397.3,-999
BOBOA_90E_15N,15.002,89.952,9/25/2014,381.6,387.5,-999
BOBOA_90E_15N,15.002,89.952,9/25/2014,379.2,385,-999
BOBOA_90E_15N,15.002,89.952,9/25/2014,377.6,383.3,-999
BOBOA_90E_15N,15.002,89.952,9/25/2014,377.8,383.5,-999
BOBOA_90E_15N,15.002,89.952,9/26/2014,375.8,381.3,-999
BOBOA_90E_15N,15.002,89.952,9/26/2014,378.4,384.6,-999
BOBOA_90E_15N,15.002,89.952,9/26/2014,384.9,391.3,-999
BOBOA_90E_15N,15.002,89.952,9/26/2014,386.2,393.2,-999
BOBOA_90E_15N,15.002,89.952,9/26/2014,380.6,386.6,-999
BOBOA_90E_15N,15.002,89.952,9/26/2014,380.4,386.2,-999
BOBOA_90E_15N,15.002,89.952,9/26/2014,378.9,384.6,-999
BOBOA_90E_15N,15.002,89.952,9/26/2014,377,382.5,-999
BOBOA_90E_15N,15.002,89.952,9/27/2014,376.1,381.6,-999
BOBOA_90E_15N,15.002,89.952,9/27/2014,386,392.7,-999
BOBOA_90E_15N,15.002,89.952,9/27/2014,401.6,408.7,-999
BOBOA_90E_15N,15.002,89.952,9/27/2014,387.2,393,-999
BOBOA_90E_15N,15.002,89.952,9/27/2014,388,394.2,-999
BOBOA_90E_15N,15.002,89.952,9/27/2014,383.7,389.8,-999
BOBOA_90E_15N,15.002,89.952,9/27/2014,380,385.8,-999
BOBOA_90E_15N,15.002,89.952,9/27/2014,381.6,387.3,-999
BOBOA_90E_15N,15.002,89.952,9/28/2014,380.4,386.2,-999
BOBOA_90E_15N,15.002,89.952,9/28/2014,388.3,395,-999
BOBOA_90E_15N,15.002,89.952,9/28/2014,392.7,399.6,-999
BOBOA_90E_15N,15.002,89.952,9/28/2014,392.8,399.8,-999
BOBOA_90E_15N,15.002,89.952,9/28/2014,385.6,391.7,-999
BOBOA_90E_15N,15.002,89.952,9/28/2014,382.9,388.9,-999
BOBOA_90E_15N,15.002,89.952,9/28/2014,382.1,388.1,-999
BOBOA_90E_15N,15.002,89.952,9/28/2014,382,387.8,-999
BOBOA_90E_15N,15.002,89.952,9/29/2014,379.5,385.3,-999
BOBOA_90E_15N,15.002,89.952,9/29/2014,384.1,390.8,-999
BOBOA_90E_15N,15.002,89.952,9/29/2014,388.5,395.1,-999
BOBOA_90E_15N,15.002,89.952,9/29/2014,390.9,397.5,-999
BOBOA_90E_15N,15.002,89.952,9/29/2014,391.1,397.2,-999
BOBOA_90E_15N,15.002,89.952,9/29/2014,383.4,389.3,-999
BOBOA_90E_15N,15.002,89.952,9/29/2014,384.4,390.2,-999
BOBOA_90E_15N,15.002,89.952,9/29/2014,383,388.6,-999
BOBOA_90E_15N,15.002,89.952,9/30/2014,379.7,385.1,-999
BOBOA_90E_15N,15.002,89.952,9/30/2014,385.8,392.3,-999
BOBOA_90E_15N,15.002,89.952,9/30/2014,397.8,404.3,-999
BOBOA_90E_15N,15.002,89.952,9/30/2014,396.5,403.1,-999
BOBOA_90E_15N,15.002,89.952,9/30/2014,391,397,-999
BOBOA_90E_15N,15.002,89.952,9/30/2014,391.9,397.9,-999
BOBOA_90E_15N,15.002,89.952,9/30/2014,394.6,400.5,-999
BOBOA_90E_15N,15.002,89.952,9/30/2014,393.1,398.9,-999
BOBOA_90E_15N,15.002,89.952,10/1/2014,383.7,389.2,-999
BOBOA_90E_15N,15.002,89.952,10/1/2014,386.4,393.1,-999
BOBOA_90E_15N,15.002,89.952,10/1/2014,389.3,395.8,-999
BOBOA_90E_15N,15.002,89.952,10/1/2014,389.6,396.1,-999
BOBOA_90E_15N,15.002,89.952,10/1/2014,392,398.1,-999
BOBOA_90E_15N,15.002,89.952,10/1/2014,393.3,399.4,-999
BOBOA_90E_15N,15.002,89.952,10/1/2014,388.9,394.7,-999
BOBOA_90E_15N,15.002,89.952,10/1/2014,388.7,394.4,-999
BOBOA_90E_15N,15.002,89.952,10/2/2014,382.1,387.6,-999
BOBOA_90E_15N,15.002,89.952,10/2/2014,391.2,398.1,-999
BOBOA_90E_15N,15.002,89.952,10/2/2014,401,407.2,-999
BOBOA_90E_15N,15.002,89.952,10/2/2014,418.3,425.7,-999
BOBOA_90E_15N,15.002,89.952,10/2/2014,406.2,412.5,-999
BOBOA_90E_15N,15.002,89.952,10/2/2014,400.5,406.7,-999
BOBOA_90E_15N,15.002,89.952,10/2/2014,400.1,406.2,-999
BOBOA_90E_15N,15.002,89.952,10/2/2014,398.2,404.3,-999
BOBOA_90E_15N,15.002,89.952,10/3/2014,398,404,-999
BOBOA_90E_15N,15.002,89.952,10/3/2014,404.4,411.6,-999
BOBOA_90E_15N,15.002,89.952,10/3/2014,406.6,413.5,-999
BOBOA_90E_15N,15.002,89.952,10/3/2014,403.9,411.1,-999
BOBOA_90E_15N,15.002,89.952,10/3/2014,398.7,404.9,-999
BOBOA_90E_15N,15.002,89.952,10/3/2014,397,403.2,-999
BOBOA_90E_15N,15.002,89.952,10/3/2014,395.1,401.1,-999
BOBOA_90E_15N,15.002,89.952,10/3/2014,394.8,400.7,-999
BOBOA_90E_15N,15.002,89.952,10/4/2014,393.7,399.6,-999
BOBOA_90E_15N,15.002,89.952,10/4/2014,394.6,400.7,-999
BOBOA_90E_15N,15.002,89.952,10/4/2014,393.3,399.4,-999
BOBOA_90E_15N,15.002,89.952,10/4/2014,391.6,397.2,-999
BOBOA_90E_15N,15.002,89.952,10/4/2014,393.1,398.7,-999
BOBOA_90E_15N,15.002,89.952,10/4/2014,382.5,387.4,-999
BOBOA_90E_15N,15.002,89.952,10/4/2014,389.2,394.6,-999
BOBOA_90E_15N,15.002,89.952,10/4/2014,391.2,396.6,-999
BOBOA_90E_15N,15.002,89.952,10/5/2014,391.4,397,-999
BOBOA_90E_15N,15.002,89.952,10/5/2014,387.9,394,-999
BOBOA_90E_15N,15.002,89.952,10/5/2014,389.9,395.8,-999
BOBOA_90E_15N,15.002,89.952,10/5/2014,389.4,395.1,-999
BOBOA_90E_15N,15.002,89.952,10/5/2014,389.5,395.3,-999
BOBOA_90E_15N,15.002,89.952,10/5/2014,385.2,390.9,-999
BOBOA_90E_15N,15.002,89.952,10/5/2014,389.7,395.3,-999
BOBOA_90E_15N,15.002,89.952,10/5/2014,394.5,400.1,-999
BOBOA_90E_15N,15.002,89.952,10/6/2014,392.5,398.1,-999
BOBOA_90E_15N,15.002,89.952,10/6/2014,396.8,403.5,-999
BOBOA_90E_15N,15.002,89.952,10/6/2014,405.1,411.5,-999
BOBOA_90E_15N,15.002,89.952,10/6/2014,399,405.7,-999
BOBOA_90E_15N,15.002,89.952,10/6/2014,388.6,393.6,-999
BOBOA_90E_15N,15.002,89.952,10/6/2014,390.5,395.9,-999
BOBOA_90E_15N,15.002,89.952,10/6/2014,390.2,395.7,-999
BOBOA_90E_15N,15.002,89.952,10/6/2014,391.9,397.4,-999
BOBOA_90E_15N,15.002,89.952,10/7/2014,391.1,396.6,-999
BOBOA_90E_15N,15.002,89.952,10/7/2014,391.3,397.2,-999
BOBOA_90E_15N,15.002,89.952,10/7/2014,389.9,395.4,-999
BOBOA_90E_15N,15.002,89.952,10/7/2014,392.5,398.4,-999
BOBOA_90E_15N,15.002,89.952,10/7/2014,392.9,398.4,-999
BOBOA_90E_15N,15.002,89.952,10/7/2014,390.4,395.8,-999
BOBOA_90E_15N,15.002,89.952,10/7/2014,390.1,395.2,-999
BOBOA_90E_15N,15.002,89.952,10/7/2014,390.7,396,-999
BOBOA_90E_15N,15.002,89.952,10/8/2014,390.1,395.6,-999
BOBOA_90E_15N,15.002,89.952,10/8/2014,390.4,396.2,-999
BOBOA_90E_15N,15.002,89.952,10/8/2014,388.1,393,-999
BOBOA_90E_15N,15.002,89.952,10/8/2014,389.8,395.1,-999
BOBOA_90E_15N,15.002,89.952,10/8/2014,389.5,394.7,-999
BOBOA_90E_15N,15.002,89.952,10/8/2014,389.1,394.3,-999
BOBOA_90E_15N,15.002,89.952,10/8/2014,-999,-999,-999
BOBOA_90E_15N,15.002,89.952,10/8/2014,-999,-999,-999
BOBOA_90E_15N,15.002,89.952,10/9/2014,408.4,414.1,-999
BOBOA_90E_15N,15.002,89.952,10/9/2014,399.7,404.9,-999
BOBOA_90E_15N,15.002,89.952,10/9/2014,-999,-999,-999
BOBOA_90E_15N,15.002,89.952,10/9/2014,-999,-999,-999
BOBOA_90E_15N,15.002,89.952,10/9/2014,-999,-999,-999
BOBOA_90E_15N,15.002,89.952,10/9/2014,400.7,406.1,-999
BOBOA_90E_15N,15.002,89.952,10/9/2014,404.1,409.6,-999
BOBOA_90E_15N,15.002,89.952,10/9/2014,405.2,410.6,-999
BOBOA_90E_15N,15.002,89.952,10/10/2014,407.7,413.4,-999
BOBOA_90E_15N,15.002,89.952,10/10/2014,404.7,409.9,-999
BOBOA_90E_15N,15.002,89.952,10/10/2014,402.6,408.1,-999
BOBOA_90E_15N,15.002,89.952,10/10/2014,401.5,407.1,-999
BOBOA_90E_15N,15.002,89.952,10/10/2014,399.3,404.8,-999
BOBOA_90E_15N,15.002,89.952,10/10/2014,399.4,405,-999
BOBOA_90E_15N,15.002,89.952,10/10/2014,399.7,405.2,-999
BOBOA_90E_15N,15.002,89.952,10/10/2014,400.5,405.5,-999
BOBOA_90E_15N,15.002,89.952,10/11/2014,407.1,412.1,-999
BOBOA_90E_15N,15.002,89.952,10/11/2014,408.5,414.3,-999
BOBOA_90E_15N,15.002,89.952,10/11/2014,410.3,416.3,-999
BOBOA_90E_15N,15.002,89.952,10/11/2014,412.9,418.9,-999
BOBOA_90E_15N,15.002,89.952,10/11/2014,412.4,418.1,-999
BOBOA_90E_15N,15.002,89.952,10/11/2014,412.4,418.1,-999
BOBOA_90E_15N,15.002,89.952,10/11/2014,413.9,419.7,-999
BOBOA_90E_15N,15.002,89.952,10/11/2014,415.2,421,-999
BOBOA_90E_15N,15.002,89.952,10/12/2014,413.1,418.9,-999
BOBOA_90E_15N,15.002,89.952,10/12/2014,414.6,420.8,-999
BOBOA_90E_15N,15.002,89.952,10/12/2014,412.9,419.1,-999
BOBOA_90E_15N,15.002,89.952,10/12/2014,412,418.1,-999
BOBOA_90E_15N,15.002,89.952,10/12/2014,411,416.7,-999
BOBOA_90E_15N,15.002,89.952,10/12/2014,413,418.7,-999
BOBOA_90E_15N,15.002,89.952,10/12/2014,412.6,418.3,-999
BOBOA_90E_15N,15.002,89.952,10/12/2014,410.8,416.5,-999
BOBOA_90E_15N,15.002,89.952,10/13/2014,410.8,416.5,-999
BOBOA_90E_15N,15.002,89.952,10/13/2014,408.1,414.3,-999
BOBOA_90E_15N,15.002,89.952,10/13/2014,408.4,414.8,-999
BOBOA_90E_15N,15.002,89.952,10/13/2014,403.8,409.9,-999
BOBOA_90E_15N,15.002,89.952,10/13/2014,399.2,404.8,-999
BOBOA_90E_15N,15.002,89.952,10/13/2014,396.9,402.4,-999
BOBOA_90E_15N,15.002,89.952,10/13/2014,397.8,403.3,-999
BOBOA_90E_15N,15.002,89.952,10/13/2014,399.6,404.7,-999
BOBOA_90E_15N,15.002,89.952,10/14/2014,400.9,406.5,-999
BOBOA_90E_15N,15.002,89.952,10/14/2014,403,409.1,-999
BOBOA_90E_15N,15.002,89.952,10/14/2014,415.1,421.7,-999
BOBOA_90E_15N,15.002,89.952,10/14/2014,415.8,422.1,-999
BOBOA_90E_15N,15.002,89.952,10/14/2014,402.1,407.5,-999
BOBOA_90E_15N,15.002,89.952,10/14/2014,402.6,408.5,-999
BOBOA_90E_15N,15.002,89.952,10/14/2014,402.7,408.5,-999
BOBOA_90E_15N,15.002,89.952,10/14/2014,398.1,403.7,-999
BOBOA_90E_15N,15.002,89.952,10/15/2014,397.7,403.4,-999
BOBOA_90E_15N,15.002,89.952,10/15/2014,402.4,408.7,-999
BOBOA_90E_15N,15.002,89.952,10/15/2014,405.8,412.3,-999
BOBOA_90E_15N,15.002,89.952,10/15/2014,406.7,413.3,-999
BOBOA_90E_15N,15.002,89.952,10/15/2014,399.1,405,-999
BOBOA_90E_15N,15.002,89.952,10/15/2014,399.7,405.6,-999
BOBOA_90E_15N,15.002,89.952,10/15/2014,397.8,403.6,-999
BOBOA_90E_15N,15.002,89.952,10/15/2014,398,403.7,-999
BOBOA_90E_15N,15.002,89.952,10/16/2014,397,402.8,-999
BOBOA_90E_15N,15.002,89.952,10/16/2014,399.7,406,-999
BOBOA_90E_15N,15.002,89.952,10/16/2014,404.2,410.8,-999
BOBOA_90E_15N,15.002,89.952,10/16/2014,405.1,411.5,-999
BOBOA_90E_15N,15.002,89.952,10/16/2014,398.9,404.8,-999
BOBOA_90E_15N,15.002,89.952,10/16/2014,396.8,402.7,-999
BOBOA_90E_15N,15.002,89.952,10/16/2014,390.8,396.5,-999
BOBOA_90E_15N,15.002,89.952,10/16/2014,389.1,394.7,-999
BOBOA_90E_15N,15.002,89.952,10/17/2014,386.7,392.3,-999
BOBOA_90E_15N,15.002,89.952,10/17/2014,388.7,394.8,-999
BOBOA_90E_15N,15.002,89.952,10/17/2014,395.1,401.6,-999
BOBOA_90E_15N,15.002,89.952,10/17/2014,395.6,401.9,-999
BOBOA_90E_15N,15.002,89.952,10/17/2014,388.4,394.1,-999
BOBOA_90E_15N,15.002,89.952,10/17/2014,387.8,393.5,-999
BOBOA_90E_15N,15.002,89.952,10/17/2014,388,393.6,-999
BOBOA_90E_15N,15.002,89.952,10/17/2014,388.3,393.7,-999
BOBOA_90E_15N,15.002,89.952,10/18/2014,388.5,393.9,-999
BOBOA_90E_15N,15.002,89.952,10/18/2014,392.8,399,-999
BOBOA_90E_15N,15.002,89.952,10/18/2014,400,406.4,-999
BOBOA_90E_15N,15.002,89.952,10/18/2014,405.6,412.2,-999
BOBOA_90E_15N,15.002,89.952,10/18/2014,393.2,399,-999
BOBOA_90E_15N,15.002,89.952,10/18/2014,392.3,398,-999
BOBOA_90E_15N,15.002,89.952,10/18/2014,394.1,399.7,-999
BOBOA_90E_15N,15.002,89.952,10/18/2014,393.2,398.8,-999
BOBOA_90E_15N,15.002,89.952,10/19/2014,392.4,397.9,-999
BOBOA_90E_15N,15.002,89.952,10/19/2014,396.5,402.8,-999
BOBOA_90E_15N,15.002,89.952,10/19/2014,408.4,415.3,-999
BOBOA_90E_15N,15.002,89.952,10/19/2014,423.4,430.6,-999
BOBOA_90E_15N,15.002,89.952,10/19/2014,400.1,405.2,-999
BOBOA_90E_15N,15.002,89.952,10/19/2014,399.2,405,-999
BOBOA_90E_15N,15.002,89.952,10/19/2014,396.1,401.7,-999
BOBOA_90E_15N,15.002,89.952,10/19/2014,394.4,399.9,-999
BOBOA_90E_15N,15.002,89.952,10/20/2014,391.9,397.4,-999
BOBOA_90E_15N,15.002,89.952,10/20/2014,394.3,400.8,-999
BOBOA_90E_15N,15.002,89.952,10/20/2014,402.1,408.4,-999
BOBOA_90E_15N,15.002,89.952,10/20/2014,414,420.9,-999
BOBOA_90E_15N,15.002,89.952,10/20/2014,404.8,410.8,-999
BOBOA_90E_15N,15.002,89.952,10/20/2014,399.9,405.8,-999
BOBOA_90E_15N,15.002,89.952,10/20/2014,397.6,403.3,-999
BOBOA_90E_15N,15.002,89.952,10/20/2014,397.2,402.9,-999
BOBOA_90E_15N,15.002,89.952,10/21/2014,396.4,402.2,-999
BOBOA_90E_15N,15.002,89.952,10/21/2014,401.8,408.4,-999
BOBOA_90E_15N,15.002,89.952,10/21/2014,404.1,410.7,-999
BOBOA_90E_15N,15.002,89.952,10/21/2014,406.4,413.1,-999
BOBOA_90E_15N,15.002,89.952,10/21/2014,401.3,407.2,-999
BOBOA_90E_15N,15.002,89.952,10/21/2014,399.3,405.2,-999
BOBOA_90E_15N,15.002,89.952,10/21/2014,397.6,403.3,-999
BOBOA_90E_15N,15.002,89.952,10/21/2014,397.4,403,-999
BOBOA_90E_15N,15.002,89.952,10/22/2014,395.5,400.9,-999
BOBOA_90E_15N,15.002,89.952,10/22/2014,398.8,405,-999
BOBOA_90E_15N,15.002,89.952,10/22/2014,411.5,418.1,-999
BOBOA_90E_15N,15.002,89.952,10/22/2014,427.3,434.8,-999
BOBOA_90E_15N,15.002,89.952,10/22/2014,398.8,404.6,-999
BOBOA_90E_15N,15.002,89.952,10/22/2014,400.5,406.3,-999
BOBOA_90E_15N,15.002,89.952,10/22/2014,397.2,402.8,-999
BOBOA_90E_15N,15.002,89.952,10/22/2014,397.9,403.5,-999
BOBOA_90E_15N,15.002,89.952,10/23/2014,396,401.6,-999
BOBOA_90E_15N,15.002,89.952,10/23/2014,408.5,415.5,-999
BOBOA_90E_15N,15.002,89.952,10/23/2014,423.4,429.9,-999
BOBOA_90E_15N,15.002,89.952,10/23/2014,430.9,438.7,-999
BOBOA_90E_15N,15.002,89.952,10/23/2014,405.5,411.2,-999
BOBOA_90E_15N,15.002,89.952,10/23/2014,397.3,403.1,-999
BOBOA_90E_15N,15.002,89.952,10/23/2014,396.7,402.5,-999
BOBOA_90E_15N,15.002,89.952,10/23/2014,397.7,403.4,-999
BOBOA_90E_15N,15.002,89.952,10/24/2014,398.8,404.5,-999
BOBOA_90E_15N,15.002,89.952,10/24/2014,401.2,408,-999
BOBOA_90E_15N,15.002,89.952,10/24/2014,406,412.5,-999
BOBOA_90E_15N,15.002,89.952,10/24/2014,403.9,410.2,-999
BOBOA_90E_15N,15.002,89.952,10/24/2014,396.8,402.7,-999
BOBOA_90E_15N,15.002,89.952,10/24/2014,391.7,397.5,-999
BOBOA_90E_15N,15.002,89.952,10/24/2014,390.1,395.9,-999
BOBOA_90E_15N,15.002,89.952,10/24/2014,391.4,397.1,-999
BOBOA_90E_15N,15.002,89.952,10/25/2014,393,398.7,-999
BOBOA_90E_15N,15.002,89.952,10/25/2014,397.8,404.2,-999
BOBOA_90E_15N,15.002,89.952,10/25/2014,403,409.6,-999
BOBOA_90E_15N,15.002,89.952,10/25/2014,407.5,414.3,-999
BOBOA_90E_15N,15.002,89.952,10/25/2014,397.8,403.9,-999
BOBOA_90E_15N,15.002,89.952,10/25/2014,395,401.1,-999
BOBOA_90E_15N,15.002,89.952,10/25/2014,395.4,401.4,-999
BOBOA_90E_15N,15.002,89.952,10/25/2014,391.6,397.3,-999
BOBOA_90E_15N,15.002,89.952,10/26/2014,389.5,395.1,-999
BOBOA_90E_15N,15.002,89.952,10/26/2014,389.9,395.9,-999
BOBOA_90E_15N,15.002,89.952,10/26/2014,393.2,399.4,-999
BOBOA_90E_15N,15.002,89.952,10/26/2014,395.6,402,-999
BOBOA_90E_15N,15.002,89.952,10/26/2014,389.6,395.3,-999
BOBOA_90E_15N,15.002,89.952,10/26/2014,387.8,393.4,-999
BOBOA_90E_15N,15.002,89.952,10/26/2014,387.8,393.3,-999
BOBOA_90E_15N,15.002,89.952,10/26/2014,387.9,393.3,-999
BOBOA_90E_15N,15.002,89.952,10/27/2014,387.2,392.6,-999
BOBOA_90E_15N,15.002,89.952,10/27/2014,387.8,393.6,-999
BOBOA_90E_15N,15.002,89.952,10/27/2014,392.2,398.3,-999
BOBOA_90E_15N,15.002,89.952,10/27/2014,391.9,398.1,-999
BOBOA_90E_15N,15.002,89.952,10/27/2014,386.8,391.8,-999
BOBOA_90E_15N,15.002,89.952,10/27/2014,387.7,393.3,-999
BOBOA_90E_15N,15.002,89.952,10/27/2014,387.8,393.3,-999
BOBOA_90E_15N,15.002,89.952,10/27/2014,387.9,393.4,-999
BOBOA_90E_15N,15.002,89.952,10/28/2014,386.8,392.3,-999
BOBOA_90E_15N,15.002,89.952,10/28/2014,387.2,393.1,-999
BOBOA_90E_15N,15.002,89.952,10/28/2014,398.4,404.8,-999
BOBOA_90E_15N,15.002,89.952,10/28/2014,399,405.3,-999
BOBOA_90E_15N,15.002,89.952,10/28/2014,384,389.4,-999
BOBOA_90E_15N,15.002,89.952,10/28/2014,386.4,391.8,-999
BOBOA_90E_15N,15.002,89.952,10/28/2014,387.2,392.5,-999
BOBOA_90E_15N,15.002,89.952,10/28/2014,387.7,393,-999
BOBOA_90E_15N,15.002,89.952,10/29/2014,385.4,390.5,-999
BOBOA_90E_15N,15.002,89.952,10/29/2014,392,398.2,-999
BOBOA_90E_15N,15.002,89.952,10/29/2014,400.3,406.7,-999
BOBOA_90E_15N,15.002,89.952,10/29/2014,401.1,407.9,-999
BOBOA_90E_15N,15.002,89.952,10/29/2014,392.5,398.1,-999
BOBOA_90E_15N,15.002,89.952,10/29/2014,391.8,397.4,-999
BOBOA_90E_15N,15.002,89.952,10/29/2014,392.8,398.5,-999
BOBOA_90E_15N,15.002,89.952,10/29/2014,391.1,396.8,-999
BOBOA_90E_15N,15.002,89.952,10/30/2014,388.9,394.3,-999
BOBOA_90E_15N,15.002,89.952,10/30/2014,391.3,397.3,-999
BOBOA_90E_15N,15.002,89.952,10/30/2014,406.8,413.7,-999
BOBOA_90E_15N,15.002,89.952,10/30/2014,399.8,406.2,-999
BOBOA_90E_15N,15.002,89.952,10/30/2014,393.1,398.9,-999
BOBOA_90E_15N,15.002,89.952,10/30/2014,387.1,392.9,-999
BOBOA_90E_15N,15.002,89.952,10/30/2014,388.8,394.3,-999
BOBOA_90E_15N,15.002,89.952,10/30/2014,390.1,395.7,-999
BOBOA_90E_15N,15.002,89.952,10/31/2014,391.9,397.5,-999
BOBOA_90E_15N,15.002,89.952,10/31/2014,393.8,400.2,-999
BOBOA_90E_15N,15.002,89.952,10/31/2014,396.2,402.4,-999
BOBOA_90E_15N,15.002,89.952,10/31/2014,397.1,403.5,-999
BOBOA_90E_15N,15.002,89.952,10/31/2014,393.2,399.1,-999
BOBOA_90E_15N,15.002,89.952,10/31/2014,393.6,399.5,-999
BOBOA_90E_15N,15.002,89.952,10/31/2014,388.1,393.7,-999
BOBOA_90E_15N,15.002,89.952,10/31/2014,387.3,392.8,-999
BOBOA_90E_15N,15.002,89.952,11/1/2014,386.8,392.3,-999
BOBOA_90E_15N,15.002,89.952,11/1/2014,390.4,396.5,-999
BOBOA_90E_15N,15.002,89.952,11/1/2014,396.6,403,-999
BOBOA_90E_15N,15.002,89.952,11/1/2014,394.1,399.6,-999
BOBOA_90E_15N,15.002,89.952,11/1/2014,385.1,389.9,-999
BOBOA_90E_15N,15.002,89.952,11/1/2014,387.6,393.5,-999
BOBOA_90E_15N,15.002,89.952,11/1/2014,387.3,393.1,-999
BOBOA_90E_15N,15.002,89.952,11/1/2014,386.1,391.4,-999
BOBOA_90E_15N,15.002,89.952,11/2/2014,388.3,394,-999
BOBOA_90E_15N,15.002,89.952,11/2/2014,392.1,398.5,-999
BOBOA_90E_15N,15.002,89.952,11/2/2014,394.4,400.7,-999
BOBOA_90E_15N,15.002,89.952,11/2/2014,395.5,401.9,-999
BOBOA_90E_15N,15.002,89.952,11/2/2014,389.3,394.9,-999
BOBOA_90E_15N,15.002,89.952,11/2/2014,383.8,388.4,-999
BOBOA_90E_15N,15.002,89.952,11/2/2014,385.4,390.2,-999
BOBOA_90E_15N,15.002,89.952,11/2/2014,385.1,389.8,-999
BOBOA_90E_15N,15.002,89.952,11/3/2014,385.5,390.7,-999
BOBOA_90E_15N,15.002,89.952,11/3/2014,385.8,391.5,-999
BOBOA_90E_15N,15.002,89.952,11/3/2014,383.4,388.9,-999
BOBOA_90E_15N,15.002,89.952,11/3/2014,383.1,388.2,-999
BOBOA_90E_15N,15.002,89.952,11/3/2014,383.4,388.6,-999
BOBOA_90E_15N,15.002,89.952,11/3/2014,383.2,388.6,-999
BOBOA_90E_15N,15.002,89.952,11/3/2014,387.4,392.6,-999
BOBOA_90E_15N,15.002,89.952,11/3/2014,389.5,394.9,-999
BOBOA_90E_15N,15.002,89.952,11/4/2014,386.7,391.3,-999
BOBOA_90E_15N,15.002,89.952,11/4/2014,385.4,390.1,-999
BOBOA_90E_15N,15.002,89.952,11/4/2014,385.8,390.6,-999
BOBOA_90E_15N,15.002,89.952,11/4/2014,389.7,395.3,-999
BOBOA_90E_15N,15.002,89.952,11/4/2014,388.6,394.1,-999
BOBOA_90E_15N,15.002,89.952,11/4/2014,386.1,391,-999
BOBOA_90E_15N,15.002,89.952,11/4/2014,383.1,388.3,-999
BOBOA_90E_15N,15.002,89.952,11/4/2014,382.9,388.1,-999
BOBOA_90E_15N,15.002,89.952,11/5/2014,382.3,387.5,-999
BOBOA_90E_15N,15.002,89.952,11/5/2014,389.9,395.8,-999
BOBOA_90E_15N,15.002,89.952,11/5/2014,396.9,403.2,-999
BOBOA_90E_15N,15.002,89.952,11/5/2014,385.7,388.6,-999
BOBOA_90E_15N,15.002,89.952,11/5/2014,382.7,388.1,-999
BOBOA_90E_15N,15.002,89.952,11/5/2014,382.5,388,-999
BOBOA_90E_15N,15.002,89.952,11/5/2014,384.9,390.4,-999
BOBOA_90E_15N,15.002,89.952,11/5/2014,383.5,388.6,-999
BOBOA_90E_15N,15.002,89.952,11/6/2014,385.8,391.3,-999
BOBOA_90E_15N,15.002,89.952,11/6/2014,389.4,395.5,-999
BOBOA_90E_15N,15.002,89.952,11/6/2014,391,397.2,-999
BOBOA_90E_15N,15.002,89.952,11/6/2014,389.5,395.5,-999
BOBOA_90E_15N,15.002,89.952,11/6/2014,386.9,392.4,-999
BOBOA_90E_15N,15.002,89.952,11/6/2014,387.4,393,-999
BOBOA_90E_15N,15.002,89.952,11/6/2014,389.5,395.1,-999
BOBOA_90E_15N,15.002,89.952,11/6/2014,388.7,394.1,-999
BOBOA_90E_15N,15.002,89.952,11/7/2014,386.6,391.6,-999
BOBOA_90E_15N,15.002,89.952,11/7/2014,388.1,393.5,-999
BOBOA_90E_15N,15.002,89.952,11/7/2014,393,398.8,-999
BOBOA_90E_15N,15.002,89.952,11/7/2014,389.8,395.3,-999
BOBOA_90E_15N,15.002,89.952,11/7/2014,389.1,394.2,-999
BOBOA_90E_15N,15.002,89.952,11/7/2014,388.3,393.6,-999
BOBOA_90E_15N,15.002,89.952,11/7/2014,389.8,395.1,-999
BOBOA_90E_15N,15.002,89.952,11/7/2014,390.2,395.5,-999
BOBOA_90E_15N,15.002,89.952,11/8/2014,389.4,394.7,-999
BOBOA_90E_15N,15.002,89.952,11/8/2014,389.7,395.4,-999
