Mooring Name,Latitude,Longitude,Date,Time,xCO2 SW (wet) (umol/mol),CO2 SW QF,H2O SW (mmol/mol),xCO2 Air (wet) (umol/mol),CO2 Air QF,H2O Air (mmol/mol),Licor Atm Pressure (hPa),Licor Temp (C),MAPCO2 %O2,SST (C),Salinity,xCO2 SW (dry) (umol/mol),xCO2 Air (dry) (umol/mol),fCO2 SW (sat) uatm,fCO2 Air (sat) uatm,dfCO2,pCO2 SW (sat) uatm,pCO2 Air (sat) uatm,dpCO2,pH (total scale),pH QF
LA_PARGUERA_67W_18N,17.954,-67.051,12/23/2016,15:17,427.6,2,14.35,405.3,2,14.1,1016.9,27.5,98.51,27.702,34.617,433.8,411.1,418.5,396.6,21.9,419.8,397.8,22,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/23/2016,18:17,440.8,2,12.05,397.8,2,10.19,1014.7,30.1,98.18,28.172,34.583,446.1,401.9,429,386.4,42.6,430.3,387.6,42.7,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/23/2016,21:17,426.6,2,12.35,397.1,2,11.78,1014.6,30,98.53,28.014,34.582,431.9,401.9,415.4,386.5,28.9,416.7,387.7,29,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/24/2016,0:17,427.6,2,11.69,403.9,2,11.32,1015.7,29.3,98.63,27.747,34.614,432.6,408.5,416.8,393.5,23.3,418.1,394.7,23.3,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/24/2016,3:17,445.1,2,11.33,409.9,2,10.48,1016.2,28.4,97.98,-999,-999,450.2,414.2,-999,-999,-999,-999,-999,-999,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/24/2016,6:17,419,2,11.24,419.9,2,10.55,1015.2,27.6,98.45,27.677,34.545,423.8,424.4,408.2,408.7,-0.5,409.4,410,-0.5,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/24/2016,9:17,419.1,2,11.13,414.9,2,10.51,1015.7,27.1,98.36,27.55,34.486,423.8,419.3,408.5,404.1,4.4,409.8,405.3,4.4,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/24/2016,12:17,420,2,12.25,409.7,2,11.5,1017.2,26.8,98.15,27.523,34.492,425.2,414.5,410.5,400.1,10.3,411.7,401.4,10.4,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/24/2016,15:17,418.8,2,13.37,398.4,2,12.64,1017.3,27.9,98.43,27.671,34.538,424.5,403.4,409.6,389.4,20.3,410.9,390.6,20.4,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/24/2016,18:17,420.2,2,13.55,397.8,2,12.3,1015.3,28.8,98.62,27.707,34.541,426,402.7,410.3,387.8,22.4,411.5,389,22.5,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/24/2016,21:17,421.9,2,13.73,399.1,2,12.59,1014.7,29.3,98.75,27.689,34.546,427.8,404.2,411.7,389,22.7,413,390.2,22.8,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/25/2016,0:17,430,2,12.34,401.5,2,11.44,1016.5,29,98.55,27.68,34.58,435.4,406.1,419.8,391.6,28.2,421.1,392.9,28.3,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/25/2016,3:17,433.3,2,11.76,407.6,2,10.94,1017.3,28.3,98.31,27.649,34.584,438.5,412.1,423.2,397.7,25.5,424.5,399,25.6,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/25/2016,6:17,432.5,2,11.47,419.6,2,10.74,1016.2,27.7,98.12,27.649,34.585,437.5,424.2,421.8,408.9,12.9,423.1,410.2,12.9,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/25/2016,9:17,435.6,2,11.26,413.1,2,10.64,1015.7,27.2,97.94,27.618,34.599,440.6,417.5,424.6,402.3,22.2,425.9,403.6,22.3,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/25/2016,12:17,439.1,2,12.02,412.5,2,11.32,1016.9,26.8,97.65,27.588,34.608,444.4,417.2,428.8,402.6,26.2,430.1,403.8,26.3,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/25/2016,15:17,433.4,2,14.47,398.3,2,14.21,1017.5,28,97.91,27.92,34.593,439.8,404.1,424.3,389.9,34.4,425.6,391.1,34.5,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/25/2016,18:17,428.1,2,11.15,397.2,2,9.58,1014.9,30.1,98.28,27.852,34.611,432.9,401,416.7,386,30.7,418,387.2,30.8,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/25/2016,21:17,434.3,2,13.8,397.8,2,12.67,1014.8,30.4,98.27,27.857,34.605,440.4,402.9,423.8,387.7,36.1,425.1,388.9,36.2,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/26/2016,0:17,436.1,2,12.19,406.3,2,10.37,1016.5,29.8,98.12,27.796,34.599,441.5,410.6,425.6,395.9,29.8,427,397.1,29.9,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/26/2016,3:17,437.3,2,11.61,411.5,2,10.21,1017.8,28.7,97.91,27.716,34.846,442.5,415.7,427.2,401.4,25.8,428.5,402.6,25.9,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/26/2016,6:17,432.1,2,11.16,410,2,9.99,1016.9,27.9,97.96,27.695,34.914,436.9,414.1,421.5,399.5,22,422.8,400.7,22.1,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/26/2016,9:17,429.5,2,10.93,410.8,2,9.7,1016.4,27.2,98,27.651,35.132,434.3,414.9,418.8,400.1,18.7,420.1,401.3,18.8,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/26/2016,12:17,436.3,2,12.06,406.1,2,10.82,1018,26.7,97.71,-999,-999,441.6,410.6,-999,-999,-999,-999,-999,-999,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/26/2016,15:17,436.2,2,14.45,402.4,2,14.19,1018,27.8,97.94,27.759,35.157,442.6,408.2,427.4,394.1,33.3,428.7,395.4,33.4,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/26/2016,18:17,431,2,13.05,396.7,2,10.71,1015.2,29.7,98.01,27.855,35.168,436.7,401,420.4,386.1,34.3,421.7,387.3,34.4,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/26/2016,21:17,428,2,14.49,398.2,2,11.65,1015.1,31,98.06,27.988,35.15,434.3,402.9,417.9,387.7,30.2,419.2,388.9,30.3,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/27/2016,0:17,424.6,2,11.79,408.3,2,10.62,1016.6,30.2,98.54,27.885,35.201,429.7,412.7,414.2,397.9,16.4,415.5,399.1,16.4,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/27/2016,3:17,434.5,2,11.41,408.6,2,10.11,1017.1,28.8,98.12,27.801,35.218,439.5,412.8,423.9,398.2,25.7,425.2,399.4,25.8,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/27/2016,6:17,423.2,2,11.41,409.8,2,10.1,1015.8,27.8,98.41,27.753,35.247,428.1,414,412.4,398.9,13.6,413.7,400.1,13.6,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/27/2016,9:17,435.7,2,10.72,409.4,2,9.84,1015.8,27.1,98.11,27.697,35.237,440.4,413.5,424.4,398.4,25.9,425.7,399.7,26,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/27/2016,12:17,433,2,11.63,418.4,2,10.73,1017.6,26.6,97.91,27.673,35.237,438,423,422.9,408.3,14.6,424.2,409.6,14.6,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/27/2016,15:17,419,2,14.32,397.8,2,14.05,1017.8,27.7,98.2,27.772,35.23,425.1,403.5,410.3,389.5,20.9,411.6,390.7,20.9,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/27/2016,18:17,413.6,2,12.58,398.4,2,11.3,1015,29.3,98.54,27.84,35.236,418.9,402.9,403.2,387.8,15.4,404.4,389,15.4,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/27/2016,21:17,417.7,2,12.86,399,2,11.87,1014.5,29.4,98.79,27.841,35.229,423.1,403.8,407,388.4,18.6,408.3,389.6,18.7,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/28/2016,0:17,421.5,2,12.25,409.1,2,11.02,1016.2,28.8,98.49,27.771,35.226,426.8,413.7,411.3,398.7,12.6,412.6,400,12.6,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/28/2016,3:17,423.4,2,11.63,407.7,2,10.77,1016.8,28.1,98.37,27.711,35.233,428.4,412.2,413.2,397.5,15.6,414.5,398.8,15.7,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/28/2016,6:17,437.3,2,11.37,408.1,2,10.45,1015.7,27.5,97.76,27.64,35.247,442.3,412.4,426.2,397.4,28.9,427.5,398.6,28.9,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/28/2016,9:17,428.5,2,10.98,410.3,2,10.13,1015,27.1,97.77,27.599,35.263,433.3,414.5,417.2,399.1,18.1,418.5,400.4,18.2,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/28/2016,12:17,423.4,2,11.81,406.8,2,10.82,1016.8,26.6,97.89,27.627,35.267,428.5,411.3,413.4,396.8,16.6,414.6,398,16.6,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/28/2016,15:17,421.6,2,13.67,398,2,11.98,1016.8,27.5,98.04,27.691,35.275,427.5,402.8,412.4,388.6,23.8,413.6,389.8,23.9,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/28/2016,18:17,417.1,2,13.35,398.6,2,12.03,1014.2,28.8,98.54,27.76,35.277,422.7,403.5,406.6,388.1,18.5,407.9,389.3,18.5,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/28/2016,21:17,420.4,2,13.1,398.9,2,12.01,1014.3,29.1,98.7,27.693,35.274,426,403.8,409.8,388.5,21.4,411.1,389.7,21.5,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/29/2016,0:17,422.1,2,12.16,406,2,11.3,1015.8,28.7,98.63,27.612,35.271,427.3,410.7,411.8,395.8,16.1,413.1,397,16.1,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/29/2016,3:17,424.2,2,11.73,408.5,2,11.01,1016.1,28.1,98.48,27.577,35.271,429.2,413,413.8,398.2,15.6,415.1,399.5,15.6,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/29/2016,6:17,430.4,2,11.47,406.9,2,10.62,1014.8,27.5,98.05,27.539,35.278,435.4,411.2,419.3,396,23.3,420.6,397.2,23.3,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/29/2016,9:17,423.7,2,11.44,408.5,2,10.82,1014.1,27.2,98.04,27.481,35.295,428.6,413,412.5,397.4,15.1,413.8,398.6,15.1,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/29/2016,12:17,423.6,2,12.35,405.3,2,11.46,1015.9,27,98.09,27.517,35.307,428.8,410,413.4,395.3,18.1,414.7,396.5,18.2,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/29/2016,15:17,422.6,2,13.5,398.9,2,12.18,1016.7,27.8,98.25,27.578,35.321,428.3,403.8,413.2,389.6,23.6,414.5,390.8,23.7,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/29/2016,18:17,418,2,13.36,399.4,2,12.03,1014.2,28.8,98.68,27.649,35.31,423.7,404.3,407.6,389,18.7,408.9,390.2,18.7,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/29/2016,21:17,420.5,2,13.47,399.1,2,12.07,1013.7,29.2,98.68,27.567,35.285,426.2,404,410,388.5,21.4,411.3,389.7,21.5,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/30/2016,0:17,423.3,2,12.56,402.5,2,11.74,1015,28.9,98.85,27.512,35.31,428.7,407.3,412.9,392.3,20.7,414.2,393.5,20.7,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/30/2016,3:17,419.1,2,11.52,408,2,10.8,1015.7,28.3,98.9,27.523,35.32,424,412.4,408.7,397.5,11.2,409.9,398.7,11.2,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/30/2016,6:17,418,2,11.5,410.2,2,10.71,1015.1,27.6,98.84,27.479,35.327,422.9,414.6,407.4,399.4,7.9,408.6,400.7,8,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/30/2016,9:17,420.4,2,11.34,412.2,2,10.77,1014.6,27.1,98.85,27.457,35.32,425.2,416.7,409.4,401.3,8.2,410.7,402.5,8.2,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/30/2016,12:17,412.6,2,12.28,407.5,2,11.43,1015.7,26.8,98.9,27.388,35.304,417.7,412.2,402.7,397.4,5.3,404,398.7,5.3,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/30/2016,15:17,406.4,2,13.63,399.8,2,12.42,1016,27.7,98.95,27.416,35.26,412,404.8,397.4,390.4,7,398.6,391.6,7,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/30/2016,18:17,410.6,2,13.35,398.7,2,12.12,1014.6,28.7,98.97,27.547,35.254,416.1,403.6,400.6,388.5,12.1,401.8,389.7,12.1,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/30/2016,21:17,409.5,2,13.59,398.9,2,12.32,1014.5,29.3,99.05,27.552,35.245,415.2,403.8,399.7,388.7,10.9,400.9,389.9,11,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/31/2016,0:17,411.6,2,11.88,403.2,2,10.79,1016.2,29,98.93,-999,-999,416.5,407.6,-999,-999,-999,-999,-999,-999,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/31/2016,3:17,414.1,2,11.53,406.2,2,10.68,1017.1,28.1,98.76,-999,-999,418.9,410.6,-999,-999,-999,-999,-999,-999,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/31/2016,6:17,416,2,11.02,412.6,2,10.35,1016.5,27.4,98.69,27.419,35.263,420.6,416.9,405.9,402.3,3.6,407.1,403.5,3.6,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/31/2016,9:17,420.9,2,10.55,413.3,2,9.6,1016.1,26.7,98.2,-999,-999,425.4,417.3,-999,-999,-999,-999,-999,-999,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/31/2016,12:17,408.1,2,11.35,408.1,2,9.93,1018,26,98.39,27.305,35.282,412.7,412.1,398.9,398.3,0.6,400.2,399.6,0.6,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/31/2016,15:17,402.6,2,13.62,398.2,2,13.16,1018.5,27.1,99.01,27.381,35.271,408.2,403.5,394.7,390.2,4.5,395.9,391.4,4.5,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/31/2016,18:17,399.4,2,13.79,399.3,2,12.02,1016.3,28.7,99.38,27.535,35.274,404.9,404.1,390.5,389.7,0.8,391.7,390.9,0.8,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,12/31/2016,21:17,405.7,2,12.97,397.5,2,11.65,1016.1,29.5,99.36,27.563,35.236,411,402.2,396.3,387.8,8.5,397.5,389,8.5,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/1/2017,0:17,406.4,2,12.13,404,2,10.68,1017.4,29.1,99.21,27.489,35.242,411.4,408.4,397.3,394.3,2.9,398.5,395.6,2.9,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/1/2017,3:17,408.6,2,11.43,410.2,2,10.24,1018,28.3,99.1,27.418,35.251,413.3,414.5,399.4,400.5,-1.1,400.6,401.8,-1.1,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/1/2017,6:17,409.9,2,11.59,411.5,2,10.18,1016.9,27.7,98.94,27.383,35.263,414.7,415.8,400.4,401.4,-1,401.6,402.6,-1,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/1/2017,9:17,415.3,2,11.5,412.9,2,10.05,1016.8,27.2,98.66,27.338,35.279,420.2,417.1,405.6,402.6,2.9,406.9,403.9,2.9,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/1/2017,12:17,405.6,2,11.94,413.1,2,10.54,1018.5,27,98.82,27.304,35.298,410.5,417.5,397,403.8,-6.8,398.2,405,-6.8,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/1/2017,15:17,405.8,2,13.58,398.7,2,12.07,1018.9,27.8,98.83,27.326,35.28,411.4,403.6,398,390.4,7.6,399.2,391.6,7.6,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/1/2017,18:17,400.7,2,13.66,398.8,2,12.02,1017,28.5,99.14,27.377,35.285,406.2,403.6,392.2,389.6,2.5,393.4,390.9,2.5,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/1/2017,21:17,400.3,2,12.78,399,2,11.73,1016.7,28.8,99.47,27.37,35.29,405.5,403.7,391.4,389.6,1.8,392.6,390.8,1.8,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/2/2017,0:17,407.9,2,12.07,403,2,10.76,1018.6,28.4,99.17,27.263,35.27,412.9,407.4,399.3,394,5.3,400.6,395.3,5.3,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/2/2017,3:17,410.7,2,11.24,410.5,2,10.31,1019.4,27.7,98.98,27.246,35.275,415.3,414.8,402.1,401.6,0.5,403.3,402.8,0.5,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/2/2017,6:17,412.1,2,10.75,411.7,2,9.95,1018.1,27,98.73,27.201,35.304,416.5,415.8,402.7,402.1,0.7,404,403.3,0.7,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/2/2017,9:17,412.9,2,10.55,411,2,9.78,1017.6,26.5,98.55,-999,-999,417.3,415.1,-999,-999,-999,-999,-999,-999,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/2/2017,12:17,412.8,2,11.18,408.6,2,10.29,1019.2,26,98.41,27.139,35.301,417.4,412.8,404.1,399.6,4.5,405.4,400.9,4.5,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/2/2017,15:17,404.4,2,13.65,398.1,2,13.4,1019.2,27.1,98.82,27.294,35.311,410,403.5,396.8,390.5,6.3,398,391.7,6.3,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/2/2017,18:17,407.2,2,12.06,398.5,2,10.56,1016.8,28.8,98.92,27.419,35.3,412.1,402.7,397.8,388.7,9.1,399,389.9,9.1,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/2/2017,21:17,408.8,2,12.25,398.7,2,11.51,1015.9,29.1,99.12,27.354,35.28,413.9,403.4,399.2,389,10.1,400.4,390.2,10.2,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/3/2017,0:17,411.1,2,11.78,400.3,2,11.05,1017.3,28.4,99,27.278,35.286,416,404.8,401.8,391,10.8,403.1,392.2,10.8,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/3/2017,3:17,412.4,2,10.88,405.4,2,10.38,1017.4,27.8,98.88,27.262,35.291,416.9,409.7,402.7,395.8,7,404,397,7,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/3/2017,6:17,418.4,2,10.7,417.3,2,10.19,1015.7,27.1,98.57,27.19,35.292,422.9,421.5,407.9,406.6,1.3,409.2,407.9,1.3,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/3/2017,9:17,419,2,10.42,416.1,2,9.99,1014.7,26.5,98.35,27.158,35.305,423.4,420.3,408,405,3,409.2,406.2,3,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/3/2017,12:17,414.3,2,11.34,416.2,2,11.01,1016.4,25.9,98.4,27.124,35.318,419.1,420.8,404.6,406.3,-1.7,405.8,407.5,-1.7,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/3/2017,15:17,409.7,2,13.22,399.9,2,11.92,1016.3,26.9,98.43,27.186,35.307,415.2,404.7,400.7,390.6,10.1,402,391.8,10.2,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/3/2017,18:17,411,2,12.9,399.5,2,11.45,1013.3,28.4,98.6,-999,-999,416.4,404.2,-999,-999,-999,-999,-999,-999,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/3/2017,21:17,410.7,2,13.09,399,2,11.6,1012.8,28.8,98.77,27.262,35.294,416.1,403.7,400.1,388.2,12,401.4,389.4,12,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/4/2017,0:17,412.5,2,11.73,403.8,2,10.59,1015,28.3,98.84,27.201,35.305,417.4,408.1,402.3,393.4,9,403.6,394.6,9,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/4/2017,3:17,420.1,2,11.15,405.3,2,10.15,1015.6,27.6,98.57,27.171,35.307,424.8,409.5,409.7,394.9,14.8,411,396.1,14.9,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/4/2017,6:17,421.5,2,10.74,415.3,2,10.02,1014.1,26.9,98.34,-999,-999,426,419.5,-999,-999,-999,-999,-999,-999,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/4/2017,9:17,412.7,2,10.31,414.7,2,9.64,1013.6,26.3,98.49,27.097,35.325,417,418.7,401.4,403.1,-1.7,402.7,404.3,-1.7,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/4/2017,12:17,424.2,2,11.49,410.9,2,10.63,1014.7,25.8,98.05,27.074,35.313,429.1,415.3,413.6,400.3,13.3,414.9,401.5,13.3,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/4/2017,15:17,416.7,2,12.95,398.3,2,11.56,1015.5,26.7,98,27.132,35.321,422.2,402.9,407.2,388.6,18.6,408.4,389.8,18.6,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/4/2017,18:17,413.5,2,12.95,398.2,2,11.3,1013.2,27.9,98.33,27.209,35.323,418.9,402.7,403,387.5,15.5,404.3,388.7,15.6,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/4/2017,21:17,415.7,2,12.78,398.4,2,11.26,1013,28.5,98.51,27.188,35.318,421.1,403,405,387.6,17.4,406.3,388.8,17.5,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/5/2017,0:17,422.8,2,11.28,405.3,2,10.15,1014.3,28.1,98.24,27.097,35.317,427.6,409.4,411.9,394.4,17.5,413.2,395.6,17.6,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/5/2017,3:17,421.2,2,11.11,405.2,2,10.15,1014.8,27.2,98.16,27.054,35.315,425.9,409.3,410.6,394.5,16,411.8,395.8,16.1,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/5/2017,6:17,423.5,2,11.21,405.7,2,10.18,1013.8,26.7,97.99,27.029,35.315,428.3,409.8,412.5,394.7,17.8,413.7,395.9,17.8,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/5/2017,9:17,426.9,2,11.09,409.5,2,10.4,1013.7,26.5,97.82,27.001,35.316,431.7,413.8,415.7,398.5,17.2,417,399.7,17.2,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/5/2017,12:17,422.3,2,11.72,406.1,2,10.65,1015.6,26.3,97.64,26.966,35.321,427.3,410.4,412.3,396,16.3,413.5,397.2,16.3,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/5/2017,15:17,420.2,2,13.05,399.2,2,11.72,1015.7,27.1,97.76,27.02,35.322,425.8,403.9,410.8,389.7,21.1,412.1,390.9,21.1,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/5/2017,18:17,415.9,2,12.98,398.8,2,11.58,1013.8,28.1,97.91,27.085,35.307,421.4,403.5,405.7,388.5,17.2,407,389.7,17.3,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/5/2017,21:17,407.2,2,13.1,399.2,2,11.55,1014,28.7,98.4,27.08,35.294,412.6,403.9,397.4,389,8.5,398.7,390.2,8.5,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/6/2017,0:17,411.6,2,11.83,404.7,2,10.76,1015.5,28.4,98.53,-999,-999,416.5,409.1,-999,-999,-999,-999,-999,-999,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/6/2017,3:17,416.7,2,11.37,406.1,2,10.46,1016.5,27.7,98.37,26.982,35.304,421.5,410.3,407,396.3,10.8,408.3,397.5,10.8,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/6/2017,6:17,418.6,2,11.22,409.4,2,10.46,1015.5,27.1,98.13,26.941,35.31,423.4,413.7,408.5,399.1,9.4,409.7,400.4,9.4,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/6/2017,9:17,421.2,2,11.24,407.1,2,10.43,1015.2,26.7,97.99,26.88,35.33,426,411.4,410.9,396.9,14,412.2,398.1,14.1,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/6/2017,12:17,420.9,2,11.98,403.6,2,11.13,1017.3,26.5,97.78,-999,-999,426,408.2,-999,-999,-999,-999,-999,-999,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/6/2017,15:17,417.5,2,13.17,399.4,2,11.95,1017.5,27.3,97.88,26.932,35.329,423.1,404.2,409,390.8,18.3,410.3,392,18.3,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/6/2017,18:17,404,2,13.07,399,2,11.97,1015.4,28.4,98.3,-999,-999,409.4,403.9,-999,-999,-999,-999,-999,-999,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/6/2017,21:17,408.6,2,13.18,399.2,2,11.94,1015.5,29,98.18,27.05,35.269,414.1,404,399.4,389.7,9.7,400.7,390.9,9.7,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/7/2017,0:17,403.8,2,12.24,406.5,2,11.34,1017.3,28.7,98.39,26.994,35.273,408.8,411.2,395.1,397.4,-2.3,396.3,398.6,-2.3,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/7/2017,3:17,409.5,2,11.42,411.7,2,10.68,1018.1,27.9,98.32,26.975,35.272,414.2,416.1,400.7,402.5,-1.8,402,403.8,-1.8,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/7/2017,6:17,407.7,2,10.89,415.1,2,10.17,1017.4,27.2,98.3,26.929,35.275,412.2,419.3,398.5,405.3,-6.9,399.7,406.6,-6.9,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/7/2017,9:17,409.7,2,10.77,408.1,2,10,1016.5,26.6,98.16,26.878,35.285,414.2,412.3,400,398.2,1.8,401.3,399.5,1.8,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/7/2017,12:17,408.9,2,11.72,407.4,2,10.74,1018.8,26.2,98.1,26.844,35.298,413.8,411.8,400.6,398.7,1.9,401.9,400,1.9,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/7/2017,15:17,403.8,2,13.27,399.8,2,12.31,1018.8,27.2,98.29,26.897,35.298,409.2,404.8,396.2,391.9,4.3,397.5,393.2,4.3,-999,-999
LA_PARGUERA_67W_18N,17.954,-67.051,1/7/2017,18:17,396.6,2,12.54,399.3,2,11.65,1015.6,28.1,98.67,27.007,35.272,401.6,404,387.5,389.8,-2.3,388.7,391,-2.3,-999,-999
